customer_id,senior_citizen,partner,dependents,tenure_months,contract,internet_service,online_security,tech_support,paperless_billing,payment_method,monthly_charges,total_charges,churn
C100864,0,No,Yes,27,Month-to-month,No,No,No,No,Mailed check,19.64,527.47,Yes
C100865,0,Yes,No,19,Month-to-month,DSL,Yes,Yes,No,Bank transfer,42.86,827.1,No
C100866,0,Yes,Yes,30,Month-to-month,No,No,Yes,No,Bank transfer,28.08,852.68,No
C100867,0,No,No,37,One year,No,No,Yes,No,Mailed check,19.69,742.45,No
C100868,0,No,Yes,26,Month-to-month,Fiber optic,Yes,Yes,No,Electronic check,56.96,1334.97,No
C100869,0,Yes,Yes,14,Month-to-month,Fiber optic,No,Yes,Yes,Credit card,95.98,1385.62,No
C100870,0,Yes,No,37,Month-to-month,No,No,No,No,Electronic check,31.88,1124.78,No
C100871,0,No,Yes,26,Month-to-month,No,Yes,No,Yes,Bank transfer,18.0,423.1,No
C100872,0,No,No,33,Month-to-month,Fiber optic,Yes,Yes,Yes,Bank transfer,98.17,3045.62,No
C100873,0,No,No,72,Two year,DSL,No,Yes,No,Bank transfer,69.03,4772.56,No
C100874,0,No,No,35,Month-to-month,DSL,No,No,No,Bank transfer,76.93,2743.88,Yes
C100875,0,Yes,No,28,Month-to-month,DSL,Yes,Yes,Yes,Mailed check,56.78,1509.43,No
C100876,0,Yes,Yes,16,One year,Fiber optic,No,No,No,Mailed check,57.23,918.4,Yes
C100877,1,Yes,No,38,Month-to-month,DSL,No,No,Yes,Electronic check,50.8,2025.69,No
C100878,0,No,No,6,Month-to-month,Fiber optic,No,Yes,Yes,Bank transfer,66.53,362.09,No
C100879,0,No,No,40,Two year,No,Yes,Yes,Yes,Electronic check,22.61,915.26,No
C100880,0,Yes,No,49,Two year,No,No,No,Yes,Electronic check,25.53,1248.18,No
C100881,0,Yes,No,21,One year,DSL,No,Yes,Yes,Electronic check,38.19,796.68,No
C100882,0,Yes,No,30,Month-to-month,Fiber optic,Yes,No,Yes,Electronic check,76.59,2211.51,No
C100883,0,Yes,No,15,Month-to-month,DSL,No,Yes,No,Electronic check,49.94,710.71,No
C100884,0,No,No,22,Month-to-month,No,Yes,No,No,Electronic check,34.58,777.78,No
C100885,1,Yes,No,1,Month-to-month,DSL,No,Yes,Yes,Mailed check,37.3,37.89,No
C100886,0,No,No,16,Month-to-month,DSL,No,Yes,No,Mailed check,84.3,1389.1,No
C100887,0,Yes,No,1,Month-to-month,DSL,No,No,No,Electronic check,39.84,38.69,No
C100888,0,Yes,No,30,One year,DSL,No,Yes,Yes,Electronic check,54.24,1608.7,No
C100889,0,No,No,8,Month-to-month,Fiber optic,No,Yes,Yes,Bank transfer,83.02,656.36,Yes
C100890,0,No,Yes,1,Month-to-month,DSL,No,Yes,No,Mailed check,68.73,67.45,No
C100891,0,No,No,52,Two year,Fiber optic,No,Yes,No,Mailed check,80.41,4321.16,No
C100892,0,No,No,3,Month-to-month,No,No,No,Yes,Electronic check,51.22,143.4,No
C100893,0,No,No,16,Month-to-month,Fiber optic,Yes,Yes,Yes,Bank transfer,94.98,1430.01,No
C100894,0,Yes,No,4,Month-to-month,Fiber optic,Yes,Yes,Yes,Electronic check,88.97,348.73,No
C100895,0,No,No,30,One year,No,No,No,Yes,Mailed check,43.17,1253.11,No
C100896,0,Yes,No,3,One year,DSL,No,No,No,Electronic check,41.18,126.93,No
C100897,0,No,Yes,31,Month-to-month,No,No,Yes,No,Bank transfer,31.52,914.05,No
C100898,0,Yes,No,43,One year,Fiber optic,No,No,No,Mailed check,81.43,3323.78,No
C100899,0,Yes,No,25,Month-to-month,DSL,No,Yes,Yes,Credit card,48.47,1220.01,No
C100900,0,Yes,Yes,20,Month-to-month,DSL,Yes,No,Yes,Bank transfer,48.6,953.22,No
C100901,0,No,Yes,57,One year,Fiber optic,Yes,No,No,Bank transfer,87.87,4656.66,No
C100902,0,Yes,No,52,Two year,DSL,Yes,Yes,Yes,Electronic check,50.02,2459.61,No
C100903,0,No,Yes,72,Two year,No,Yes,No,Yes,Electronic check,22.24,1617.23,No
C100904,0,Yes,Yes,29,One year,No,No,Yes,Yes,Bank transfer,34.64,991.58,No
C100905,0,No,No,1,Month-to-month,Fiber optic,No,Yes,Yes,Bank transfer,87.88,90.85,No
C100906,0,Yes,Yes,11,Month-to-month,No,No,No,Yes,Credit card,44.07,507.67,No
C100907,0,No,Yes,54,Two year,Fiber optic,No,No,Yes,Credit card,75.86,4163.84,No
C100908,0,Yes,No,9,Month-to-month,No,Yes,No,No,Credit card,30.57,268.63,No
C100909,0,No,Yes,12,Month-to-month,Fiber optic,No,Yes,Yes,Mailed check,76.67,856.66,Yes
C100910,0,No,No,1,One year,Fiber optic,No,No,Yes,Bank transfer,82.0,74.35,Yes
C100911,0,Yes,No,65,Two year,Fiber optic,Yes,No,Yes,Mailed check,72.94,4709.74,No
C100912,0,Yes,No,31,One year,Fiber optic,No,No,No,Credit card,79.67,2533.9,No
C100913,0,Yes,Yes,32,Month-to-month,DSL,No,No,Yes,Credit card,47.76,1497.6,No
C100914,1,No,No,1,Month-to-month,DSL,Yes,No,No,Bank transfer,43.31,42.35,Yes
C100915,0,No,Yes,25,Month-to-month,Fiber optic,Yes,No,No,Electronic check,80.94,2029.89,No
C100916,0,Yes,No,60,Two year,Fiber optic,Yes,No,No,Mailed check,70.61,4394.23,No
C100917,0,Yes,No,71,Two year,Fiber optic,No,No,No,Bank transfer,66.45,4758.96,No
C100918,0,Yes,Yes,5,Month-to-month,Fiber optic,Yes,No,Yes,Credit card,53.79,281.67,No
C100919,0,Yes,No,64,Two year,Fiber optic,No,No,No,Bank transfer,95.27,5780.53,No
C100920,0,No,No,8,Month-to-month,No,No,Yes,Yes,Credit card,43.35,321.58,No
C100921,1,Yes,No,1,Month-to-month,Fiber optic,Yes,No,Yes,Bank transfer,95.85,87.72,Yes
C100922,0,No,Yes,37,Month-to-month,Fiber optic,No,No,No,Bank transfer,94.41,3465.22,Yes
C100923,0,No,No,12,Month-to-month,No,No,Yes,No,Electronic check,20.91,244.09,No
C100924,0,No,No,32,Month-to-month,DSL,Yes,No,Yes,Bank transfer,61.92,1952.21,Yes
C100925,0,No,No,28,Month-to-month,Fiber optic,No,Yes,No,Mailed check,75.76,1974.85,No
C100926,0,Yes,No,31,One year,Fiber optic,No,No,No,Credit card,69.39,2094.79,No
C100927,0,No,Yes,27,Month-to-month,Fiber optic,No,Yes,Yes,Electronic check,52.98,1441.56,Yes
C100928,0,No,Yes,25,Two year,Fiber optic,No,No,No,Mailed check,69.38,1626.4,Yes
C100929,0,Yes,No,33,Two year,Fiber optic,No,No,Yes,Electronic check,111.68,3644.19,No
C100930,0,Yes,No,1,Month-to-month,DSL,No,No,Yes,Mailed check,50.63,47.3,No
C100931,0,No,No,1,Month-to-month,DSL,Yes,Yes,No,Credit card,46.57,47.36,No
C100932,0,Yes,Yes,55,Two year,No,Yes,No,No,Bank transfer,34.72,1961.59,No
C100933,0,Yes,Yes,32,Month-to-month,No,Yes,No,Yes,Credit card,20.75,680.54,No
C100934,0,No,No,37,Month-to-month,Fiber optic,Yes,No,No,Credit card,96.32,3544.91,Yes
C100935,0,No,No,22,Month-to-month,Fiber optic,No,No,No,Electronic check,63.73,1414.04,Yes
C100936,0,Yes,Yes,52,Two year,DSL,No,No,Yes,Bank transfer,34.72,1641.98,No
C100937,0,No,No,34,One year,Fiber optic,Yes,Yes,Yes,Bank transfer,92.96,3284.33,No
C100938,0,No,No,11,Month-to-month,Fiber optic,No,No,No,Bank transfer,90.67,1029.29,Yes
C100939,0,No,No,1,Month-to-month,Fiber optic,No,No,Yes,Electronic check,69.0,68.3,Yes
C100940,0,Yes,No,1,Month-to-month,DSL,Yes,No,No,Mailed check,60.41,57.25,No
C100941,0,No,No,1,Month-to-month,DSL,No,Yes,Yes,Bank transfer,69.9,71.25,No
C100942,0,No,No,45,Two year,No,No,No,Yes,Electronic check,28.57,1348.01,No
C100943,1,Yes,Yes,51,Two year,No,Yes,No,No,Mailed check,42.53,2272.84,No
C100944,0,Yes,Yes,11,Month-to-month,DSL,No,No,Yes,Mailed check,50.28,520.7,Yes
C100945,0,Yes,No,1,Month-to-month,No,No,Yes,No,Electronic check,31.48,33.03,Yes
C100946,0,No,Yes,1,Month-to-month,No,Yes,No,Yes,Electronic check,31.05,32.58,Yes
C100947,0,No,No,72,Two year,DSL,No,No,No,Electronic check,45.86,3378.2,No
C100948,0,Yes,No,30,One year,No,Yes,No,No,Mailed check,18.0,537.01,No
C100949,0,Yes,Yes,21,One year,Fiber optic,Yes,Yes,Yes,Credit card,72.09,1371.32,Yes
C100950,0,No,No,1,One year,DSL,Yes,No,No,Bank transfer,80.98,74.13,Yes
C100951,0,No,No,49,Month-to-month,DSL,No,No,No,Electronic check,84.0,4240.43,No
C100952,1,Yes,Yes,41,Two year,Fiber optic,Yes,No,Yes,Bank transfer,89.43,3467.38,No
C100953,0,No,Yes,1,Month-to-month,Fiber optic,Yes,No,Yes,Credit card,57.01,56.97,Yes
C100954,1,Yes,No,1,One year,Fiber optic,No,No,Yes,Credit card,88.06,83.97,Yes
C100955,0,Yes,No,33,Month-to-month,DSL,No,No,Yes,Bank transfer,53.93,1715.29,Yes
C100956,0,Yes,Yes,15,Month-to-month,Fiber optic,No,Yes,No,Bank transfer,75.87,1168.14,No
C100957,0,Yes,No,41,Two year,DSL,No,Yes,No,Bank transfer,84.47,3369.53,No
C100958,0,No,Yes,7,Month-to-month,DSL,Yes,No,No,Electronic check,74.78,473.86,No
C100959,1,No,No,5,Month-to-month,Fiber optic,No,Yes,Yes,Bank transfer,51.12,241.95,Yes
C100960,0,No,Yes,6,Month-to-month,DSL,Yes,No,Yes,Electronic check,24.64,142.24,No
C100961,1,No,No,37,One year,No,No,Yes,Yes,Bank transfer,21.62,768.9,No
C100962,0,No,Yes,17,Month-to-month,Fiber optic,No,Yes,Yes,Bank transfer,79.46,1372.36,Yes
C100963,0,Yes,No,29,Month-to-month,Fiber optic,No,No,Yes,Mailed check,102.85,2735.39,No
C100964,0,Yes,No,34,Month-to-month,Fiber optic,Yes,Yes,Yes,Electronic check,79.24,2690.46,Yes
C100965,1,Yes,Yes,26,Month-to-month,Fiber optic,No,Yes,Yes,Mailed check,72.1,1818.71,No
C100966,0,No,No,6,Month-to-month,DSL,Yes,No,No,Electronic check,45.56,285.3,Yes
C100967,1,Yes,No,11,Month-to-month,DSL,No,No,Yes,Mailed check,59.66,656.06,No
C100968,0,No,No,2,Month-to-month,Fiber optic,No,No,Yes,Bank transfer,71.42,132.91,Yes
C100969,0,No,No,1,One year,Fiber optic,No,No,Yes,Electronic check,63.86,64.62,No
C100970,0,No,Yes,1,Month-to-month,Fiber optic,No,No,Yes,Credit card,70.33,68.42,No
C100971,0,No,No,27,Two year,No,No,No,Yes,Credit card,18.0,446.03,No
C100972,0,Yes,No,65,Two year,DSL,Yes,No,No,Mailed check,47.65,2932.45,No
C100973,0,No,No,1,Month-to-month,DSL,No,Yes,Yes,Credit card,73.14,66.3,No
C100974,0,No,No,1,Month-to-month,DSL,No,Yes,Yes,Credit card,65.37,60.73,Yes
C100975,0,Yes,Yes,36,Two year,No,No,No,No,Bank transfer,30.11,1095.74,No
C100976,0,Yes,No,1,Month-to-month,DSL,Yes,No,No,Mailed check,45.81,43.14,No
C100977,1,No,No,46,Two year,Fiber optic,No,No,No,Mailed check,85.16,4002.79,No
C100978,0,No,Yes,33,Month-to-month,Fiber optic,No,Yes,No,Electronic check,63.0,2140.84,No
C100979,0,No,No,12,One year,DSL,Yes,No,No,Credit card,42.77,513.46,Yes
C100980,0,No,No,19,Month-to-month,No,No,Yes,No,Bank transfer,18.0,313.37,No
C100981,0,No,Yes,28,One year,No,No,Yes,Yes,Credit card,21.46,624.02,No
C100982,0,No,No,62,Two year,DSL,No,No,No,Bank transfer,49.76,3200.19,No
C100983,0,Yes,No,8,Month-to-month,DSL,No,No,Yes,Electronic check,43.1,344.89,Yes
C100984,0,No,No,57,Two year,Fiber optic,No,No,Yes,Electronic check,61.59,3450.98,No
C100985,1,No,No,12,Month-to-month,Fiber optic,No,No,Yes,Electronic check,108.91,1189.65,Yes
C100986,0,No,Yes,34,Month-to-month,Fiber optic,Yes,No,No,Electronic check,91.14,3171.71,No
C100987,0,No,Yes,1,Month-to-month,Fiber optic,Yes,No,No,Bank transfer,85.32,89.08,Yes
C100988,1,No,No,6,Month-to-month,No,No,No,No,Mailed check,18.9,106.26,Yes
C100989,1,No,No,1,Month-to-month,Fiber optic,No,No,Yes,Bank transfer,72.95,74.6,No
C100990,0,No,No,46,One year,DSL,No,No,No,Mailed check,45.72,2066.56,No
C100991,0,Yes,Yes,44,Month-to-month,Fiber optic,Yes,No,No,Credit card,93.29,4115.11,No
C100992,0,No,Yes,47,One year,Fiber optic,No,Yes,No,Mailed check,78.05,3368.71,No
C100993,0,No,Yes,55,Two year,No,No,No,Yes,Electronic check,21.92,1154.73,No
C100994,1,Yes,No,50,Two year,Fiber optic,No,No,Yes,Mailed check,81.16,4022.06,No
C100995,0,Yes,Yes,51,Two year,DSL,No,Yes,No,Mailed check,69.7,3330.04,No
C100996,0,No,Yes,38,Two year,No,No,No,Yes,Electronic check,18.0,684.64,No
C100997,0,No,Yes,9,Month-to-month,DSL,No,No,Yes,Bank transfer,51.61,457.57,No
C100998,0,No,Yes,58,Two year,No,No,No,No,Mailed check,18.0,1019.01,No
C100999,0,No,No,25,Month-to-month,Fiber optic,No,No,Yes,Electronic check,89.78,2334.02,No
C101000,1,Yes,No,48,Two year,Fiber optic,No,No,Yes,Electronic check,83.66,3969.87,Yes
C101001,0,Yes,No,10,Two year,Fiber optic,Yes,No,Yes,Electronic check,75.14,692.75,No
C101002,0,Yes,Yes,31,One year,No,Yes,No,No,Electronic check,18.0,575.96,No
C101003,0,Yes,No,39,Month-to-month,No,Yes,No,No,Electronic check,37.52,1492.97,No
C101004,0,Yes,Yes,31,Month-to-month,Fiber optic,No,No,Yes,Electronic check,102.04,3211.4,Yes
C101005,0,No,Yes,1,Month-to-month,DSL,No,No,No,Mailed check,53.19,55.72,No
C101006,0,Yes,No,1,Month-to-month,Fiber optic,Yes,Yes,Yes,Electronic check,80.21,79.09,No
C101007,0,Yes,No,3,Month-to-month,DSL,No,Yes,Yes,Electronic check,51.54,144.97,Yes
C101008,0,Yes,No,1,Month-to-month,DSL,Yes,Yes,Yes,Bank transfer,64.41,64.35,Yes
C101009,0,Yes,Yes,45,Two year,Fiber optic,No,No,Yes,Electronic check,80.8,3529.31,No
C101010,0,Yes,Yes,45,Two year,Fiber optic,No,No,Yes,Bank transfer,81.69,3364.58,No
C101011,0,No,Yes,1,Month-to-month,DSL,No,No,Yes,Mailed check,71.2,68.8,No
C101012,0,Yes,No,21,Month-to-month,DSL,Yes,Yes,Yes,Mailed check,60.92,1152.77,No
C101013,0,Yes,Yes,1,Month-to-month,DSL,No,Yes,Yes,Credit card,50.62,48.63,Yes
C101014,0,No,Yes,9,Month-to-month,DSL,Yes,No,No,Electronic check,58.01,486.68,No
C101015,0,Yes,No,14,Month-to-month,Fiber optic,No,Yes,No,Electronic check,76.77,1005.81,Yes
C101016,0,No,Yes,30,One year,DSL,No,No,Yes,Mailed check,63.33,1906.09,Yes
C101017,0,Yes,Yes,8,Month-to-month,DSL,No,Yes,Yes,Credit card,49.9,396.29,No
C101018,1,No,No,17,Month-to-month,DSL,No,Yes,Yes,Mailed check,49.8,875.22,No
C101019,1,Yes,No,20,Month-to-month,Fiber optic,No,No,No,Mailed check,65.86,1241.66,Yes
C101020,1,No,No,37,One year,DSL,No,No,No,Bank transfer,81.63,2786.79,No
C101021,0,Yes,Yes,28,Month-to-month,DSL,No,No,Yes,Electronic check,34.92,973.81,Yes
C101022,0,No,No,6,Month-to-month,No,Yes,Yes,Yes,Bank transfer,18.0,98.69,No
C101023,0,Yes,Yes,18,Month-to-month,Fiber optic,No,No,No,Bank transfer,71.1,1231.63,Yes
C101024,0,Yes,No,55,Two year,No,No,Yes,No,Credit card,26.62,1509.8,No
C101025,0,Yes,No,22,Month-to-month,DSL,Yes,Yes,No,Bank transfer,61.49,1334.42,No
C101026,0,Yes,No,58,One year,Fiber optic,No,No,Yes,Bank transfer,70.6,4228.91,No
C101027,1,No,No,18,Month-to-month,Fiber optic,No,No,No,Electronic check,68.72,1145.02,Yes
C101028,0,No,No,58,Two year,DSL,Yes,No,No,Mailed check,56.53,3108.87,No
C101029,0,Yes,No,9,Month-to-month,No,Yes,No,Yes,Electronic check,18.0,152.4,No
C101030,0,No,Yes,1,Month-to-month,DSL,Yes,Yes,No,Electronic check,57.53,53.3,No
C101031,0,Yes,Yes,48,Two year,No,No,Yes,Yes,Electronic check,37.36,1814.4,No
C101032,0,No,Yes,15,One year,Fiber optic,Yes,Yes,No,Mailed check,99.7,1565.89,No
C101033,0,Yes,Yes,1,Month-to-month,Fiber optic,No,Yes,Yes,Electronic check,94.05,89.26,No
C101034,1,Yes,Yes,19,Month-to-month,DSL,No,Yes,No,Electronic check,67.87,1343.83,Yes
C101035,0,Yes,No,72,Two year,No,No,Yes,No,Electronic check,18.0,1251.77,No
C101036,0,Yes,No,11,Month-to-month,Fiber optic,Yes,No,Yes,Credit card,72.99,817.21,No
C101037,1,Yes,No,1,Month-to-month,Fiber optic,Yes,No,Yes,Mailed check,76.63,71.72,Yes
C101038,0,No,Yes,33,Two year,DSL,No,No,No,Electronic check,44.59,1502.37,No
C101039,0,No,Yes,20,Month-to-month,DSL,Yes,Yes,No,Bank transfer,65.44,1271.83,No
C101040,0,Yes,No,2,Month-to-month,No,No,Yes,Yes,Bank transfer,33.55,68.7,Yes
C101041,0,No,No,19,Month-to-month,No,No,No,Yes,Bank transfer,18.0,354.7,Yes
C101042,0,No,Yes,1,Month-to-month,Fiber optic,No,No,Yes,Electronic check,75.78,71.12,Yes
C101043,0,Yes,No,1,Month-to-month,Fiber optic,No,Yes,Yes,Mailed check,84.82,78.78,Yes
C101044,0,No,No,20,One year,Fiber optic,No,No,No,Mailed check,108.38,2052.25,Yes
C101045,0,Yes,No,11,Month-to-month,Fiber optic,No,No,No,Bank transfer,68.72,725.77,Yes
C101046,0,Yes,No,25,Month-to-month,Fiber optic,Yes,No,No,Mailed check,70.16,1700.82,No
C101047,1,Yes,Yes,41,Two year,Fiber optic,Yes,No,No,Credit card,88.81,3559.51,No
C101048,1,Yes,No,37,Two year,Fiber optic,Yes,Yes,No,Mailed check,73.23,2759.76,No
C101049,0,Yes,Yes,44,One year,Fiber optic,No,No,Yes,Electronic check,82.76,3582.86,No
C101050,0,Yes,No,1,Month-to-month,Fiber optic,No,No,Yes,Credit card,98.19,101.63,No
C101051,0,No,Yes,19,Month-to-month,Fiber optic,No,No,No,Electronic check,80.94,1543.4,Yes
C101052,0,No,No,45,One year,DSL,No,Yes,No,Credit card,38.45,1564.27,No
C101053,1,Yes,No,14,Month-to-month,No,No,Yes,No,Credit card,32.74,456.23,No
C101054,0,No,Yes,46,Two year,DSL,No,No,Yes,Mailed check,46.23,2181.5,No
C101055,0,No,Yes,17,Month-to-month,Fiber optic,No,Yes,Yes,Electronic check,80.58,1419.59,No
C101056,0,No,No,7,Month-to-month,Fiber optic,No,No,Yes,Electronic check,89.52,576.01,Yes
C101057,0,Yes,No,10,Month-to-month,Fiber optic,No,Yes,No,Mailed check,65.14,620.14,Yes
C101058,1,No,Yes,27,One year,No,No,No,Yes,Bank transfer,32.4,816.08,No
C101059,0,Yes,No,51,One year,DSL,No,Yes,No,Electronic check,60.87,2855.39,No
C101060,0,No,No,35,One year,DSL,Yes,No,Yes,Bank transfer,54.51,1971.79,No
C101061,0,No,No,9,Month-to-month,DSL,No,Yes,Yes,Electronic check,74.05,640.35,No
C101062,0,Yes,Yes,58,Two year,Fiber optic,Yes,No,Yes,Mailed check,89.31,4994.27,Yes
C101063,1,No,No,17,One year,Fiber optic,Yes,No,Yes,Credit card,91.01,1416.27,No
C101064,1,Yes,No,7,Month-to-month,Fiber optic,No,No,No,Mailed check,86.43,579.93,Yes
C101065,0,No,No,1,Month-to-month,No,No,No,Yes,Bank transfer,30.07,28.54,No
C101066,0,No,Yes,60,One year,DSL,Yes,No,Yes,Mailed check,31.7,1975.69,No
C101067,0,No,No,18,Month-to-month,Fiber optic,Yes,Yes,Yes,Bank transfer,80.35,1513.26,Yes
C101068,1,No,Yes,28,One year,Fiber optic,No,No,Yes,Credit card,61.93,1597.76,No
C101069,0,No,No,66,One year,Fiber optic,No,Yes,Yes,Credit card,103.63,6260.19,No
C101070,0,No,No,51,Month-to-month,Fiber optic,No,No,No,Credit card,77.97,4103.11,No
C101071,0,No,No,60,Two year,Fiber optic,No,No,Yes,Electronic check,91.76,5606.9,No
C101072,0,No,No,31,Month-to-month,DSL,No,Yes,Yes,Electronic check,41.88,1261.73,Yes
C101073,0,No,Yes,48,Month-to-month,DSL,No,No,No,Electronic check,44.29,2147.87,No
C101074,0,No,Yes,10,Month-to-month,Fiber optic,Yes,Yes,Yes,Electronic check,88.14,889.35,Yes
C101075,0,No,No,53,Two year,DSL,No,Yes,Yes,Bank transfer,43.64,2125.87,No
C101076,0,Yes,Yes,30,Month-to-month,Fiber optic,Yes,No,Yes,Electronic check,89.32,2489.32,No
C101077,1,No,Yes,52,One year,Fiber optic,No,Yes,No,Bank transfer,107.36,5249.05,No
C101078,0,No,No,1,Month-to-month,DSL,No,No,No,Electronic check,39.84,38.4,Yes
C101079,0,No,No,68,Two year,No,No,No,No,Bank transfer,24.58,1571.1,No
C101080,0,Yes,No,40,Two year,Fiber optic,No,No,Yes,Mailed check,85.83,3279.37,No
C101081,1,No,No,1,Month-to-month,Fiber optic,No,No,No,Electronic check,63.19,57.27,Yes
C101082,0,Yes,No,31,Two year,Fiber optic,No,No,No,Bank transfer,77.81,2377.28,No
C101083,0,No,No,29,One year,No,No,No,Yes,Bank transfer,42.54,1184.43,No
C101084,0,No,No,1,Month-to-month,Fiber optic,No,No,No,Electronic check,63.44,62.57,Yes
C101085,1,Yes,No,16,Month-to-month,No,No,No,Yes,Mailed check,18.0,277.69,Yes
C101086,0,Yes,No,19,Month-to-month,DSL,Yes,Yes,No,Electronic check,36.79,708.36,No
C101087,0,No,No,19,Month-to-month,No,No,No,Yes,Credit card,35.2,670.97,Yes
C101088,0,Yes,No,1,Month-to-month,DSL,Yes,No,No,Mailed check,43.71,42.24,No
C101089,0,No,Yes,28,Month-to-month,No,Yes,Yes,No,Mailed check,18.0,510.98,Yes
C101090,0,Yes,No,4,Month-to-month,DSL,No,No,No,Bank transfer,48.3,187.72,Yes
C101091,1,No,No,49,One year,No,No,Yes,No,Credit card,18.0,916.33,No
C101092,1,No,No,35,Two year,Fiber optic,No,No,No,Credit card,102.22,3465.27,No
C101093,1,Yes,No,41,Two year,Fiber optic,No,Yes,Yes,Mailed check,46.42,1771.37,No
C101094,0,Yes,No,18,Month-to-month,Fiber optic,No,No,Yes,Mailed check,102.08,1805.84,Yes
C101095,0,No,No,61,One year,Fiber optic,No,No,Yes,Credit card,75.33,4168.76,No
C101096,0,No,No,6,Month-to-month,DSL,No,Yes,No,Bank transfer,50.66,307.49,No
C101097,1,No,Yes,33,Month-to-month,DSL,No,Yes,Yes,Bank transfer,61.83,1975.38,No
C101098,0,No,Yes,53,Two year,Fiber optic,No,Yes,Yes,Credit card,90.4,4798.43,No
C101099,0,No,Yes,6,Month-to-month,Fiber optic,No,No,No,Credit card,75.98,454.33,Yes
C101100,0,No,Yes,58,Two year,DSL,No,No,No,Electronic check,44.01,2476.13,No
C101101,0,Yes,No,43,One year,DSL,Yes,No,Yes,Mailed check,48.27,2056.18,No
C101102,0,No,Yes,34,Month-to-month,DSL,No,No,No,Electronic check,43.86,1342.41,Yes
C101103,0,No,Yes,1,One year,DSL,Yes,Yes,No,Credit card,48.42,50.13,No
C101104,0,Yes,No,56,Month-to-month,Fiber optic,No,No,Yes,Electronic check,65.76,3703.49,No
C101105,0,Yes,No,64,Two year,No,Yes,No,No,Mailed check,18.0,1152.9,No
C101106,0,Yes,No,26,Month-to-month,Fiber optic,No,No,No,Mailed check,77.43,1963.67,No
C101107,1,Yes,No,28,Month-to-month,Fiber optic,No,No,Yes,Electronic check,65.05,1909.92,No
C101108,0,Yes,No,11,One year,DSL,No,Yes,Yes,Electronic check,46.7,514.18,No
C101109,0,Yes,No,31,Month-to-month,Fiber optic,Yes,Yes,Yes,Mailed check,77.0,2463.49,No
C101110,0,No,Yes,11,Month-to-month,No,Yes,No,No,Electronic check,19.2,212.01,No
C101111,0,Yes,No,16,Month-to-month,No,No,No,Yes,Bank transfer,18.0,264.33,No
C101112,0,Yes,No,20,Month-to-month,Fiber optic,Yes,No,Yes,Mailed check,64.19,1328.89,Yes
C101113,0,No,No,4,Month-to-month,Fiber optic,No,No,Yes,Mailed check,86.21,353.86,No
C101114,0,Yes,No,37,One year,No,No,No,Yes,Credit card,22.88,817.51,No
C101115,0,No,Yes,47,Two year,DSL,Yes,Yes,Yes,Credit card,55.89,2522.11,No
C101116,0,No,No,24,Month-to-month,Fiber optic,No,Yes,Yes,Electronic check,99.17,2288.06,Yes
C101117,0,No,Yes,48,One year,Fiber optic,No,No,Yes,Bank transfer,59.5,2664.01,No
C101118,0,No,No,47,Two year,Fiber optic,Yes,No,Yes,Electronic check,91.89,4097.08,No
C101119,0,Yes,No,10,Month-to-month,Fiber optic,No,Yes,No,Credit card,93.42,874.59,No
C101120,1,No,No,37,One year,DSL,No,No,Yes,Credit card,67.39,2386.71,Yes
C101121,0,Yes,No,18,Month-to-month,DSL,No,No,Yes,Mailed check,45.88,792.9,No
C101122,0,No,No,25,Two year,Fiber optic,No,No,Yes,Electronic check,63.12,1422.58,No
C101123,0,Yes,Yes,18,One year,DSL,Yes,Yes,Yes,Credit card,67.34,1225.31,No
C101124,0,No,No,72,Two year,No,No,No,No,Bank transfer,36.19,2351.63,No
C101125,0,No,No,25,One year,DSL,Yes,Yes,No,Credit card,66.5,1698.43,No
C101126,0,Yes,No,58,Two year,No,No,No,Yes,Mailed check,29.43,1643.6,No
C101127,0,Yes,Yes,34,Month-to-month,Fiber optic,No,No,No,Credit card,86.14,2941.0,No
C101128,0,Yes,No,54,One year,DSL,No,No,No,Mailed check,63.7,3391.83,No
C101129,0,Yes,No,9,Month-to-month,DSL,Yes,Yes,No,Bank transfer,79.76,740.58,Yes
C101130,1,No,Yes,4,Month-to-month,Fiber optic,No,No,No,Electronic check,71.57,261.15,Yes
C101131,0,Yes,No,48,Month-to-month,Fiber optic,Yes,Yes,Yes,Credit card,92.93,4470.75,No
C101132,1,No,No,37,One year,DSL,No,No,No,Electronic check,44.71,1510.03,No
C101133,0,No,Yes,41,One year,DSL,Yes,No,No,Electronic check,59.44,2350.68,No
C101134,0,Yes,Yes,41,Two year,No,Yes,No,Yes,Mailed check,28.28,1160.73,No
C101135,1,Yes,No,18,Month-to-month,Fiber optic,Yes,Yes,Yes,Electronic check,99.04,1763.22,Yes
C101136,0,No,No,1,Month-to-month,Fiber optic,No,No,Yes,Bank transfer,89.59,85.08,No
C101137,0,Yes,Yes,27,Month-to-month,Fiber optic,Yes,Yes,No,Bank transfer,90.35,2341.02,Yes
C101138,0,No,Yes,31,Two year,DSL,No,No,Yes,Electronic check,43.45,1305.56,No
C101139,0,Yes,No,14,Month-to-month,No,Yes,No,Yes,Electronic check,62.05,886.77,Yes
C101140,0,No,Yes,30,Month-to-month,DSL,No,Yes,Yes,Credit card,47.63,1379.75,No
C101141,0,Yes,No,50,One year,DSL,No,Yes,No,Bank transfer,55.72,2881.01,No
C101142,0,No,No,8,One year,DSL,No,Yes,No,Bank transfer,58.48,462.81,No
