customer_id,signup_date,country,acquisition_channel
3940,2023-05-04,France,Paid Search
3941,2023-06-25,Netherlands,Paid Search
3942,2023-05-30,Spain,Organic
3943,2023-07-08,Germany,Social
3944,2024-06-19,Italy,Paid Search
3945,2023-04-27,UK,Social
3946,2023-10-09,Poland,Organic
3947,2024-02-08,Austria,Paid Search
3948,2023-12-31,Germany,Social
3949,2023-03-20,France,Organic
3950,2023-09-01,UK,Organic
3951,2023-03-25,UK,Organic
3952,2024-09-16,Italy,Organic
3953,2024-01-20,Germany,Organic
3954,2023-07-18,Netherlands,Referral
3955,2023-09-09,Austria,Paid Search
3956,2023-03-12,Austria,Paid Search
3957,2024-06-11,Germany,Organic
3958,2023-07-25,Austria,Organic
3959,2023-08-23,Germany,Email
3960,2023-03-05,UK,Social
3961,2023-12-23,Germany,Referral
3962,2023-03-23,UK,Organic
3963,2024-03-31,Germany,Organic
3964,2023-06-18,Germany,Social
3965,2023-08-17,Germany,Paid Search
3966,2023-07-25,Poland,Organic
3967,2023-08-14,UK,Paid Search
3968,2023-12-24,Spain,Organic
3969,2023-09-05,Netherlands,Email
3970,2024-03-18,France,Email
3971,2024-07-12,Germany,Social
3972,2023-03-23,Germany,Paid Search
3973,2023-05-31,France,Email
3974,2023-09-22,Austria,Social
3975,2023-08-13,Germany,Email
3976,2024-08-11,Netherlands,Paid Search
3977,2024-02-29,Italy,Referral
3978,2023-10-06,Poland,Organic
3979,2023-10-25,Germany,Social
3980,2023-08-25,Poland,Email
3981,2023-06-05,UK,Email
3982,2023-09-04,UK,Referral
3983,2023-11-14,Spain,Paid Search
3984,2023-09-02,Germany,Social
3985,2023-09-21,Italy,Organic
3986,2024-07-04,Netherlands,Social
3987,2023-02-27,Italy,Organic
3988,2023-01-17,Italy,Paid Search
3989,2024-02-06,Netherlands,Referral
3990,2024-04-30,Germany,Email
3991,2023-05-21,Germany,Paid Search
3992,2023-09-03,Poland,Organic
3993,2023-09-02,Netherlands,Paid Search
3994,2023-07-21,Poland,Organic
3995,2023-05-09,France,Organic
3996,2023-08-04,UK,Referral
3997,2023-07-25,Italy,Paid Search
3998,2024-05-15,Spain,Organic
3999,2023-10-17,France,Social
4000,2023-10-05,Germany,Organic
