order_id,customer_id,order_date,channel,status
4692,3249,2024-12-28,Organic,completed
4693,1078,2024-08-19,Email,completed
4694,2459,2024-06-22,Referral,completed
4695,1370,2024-05-14,Organic,returned
4696,2643,2024-08-15,Social,completed
4697,2386,2024-12-08,Organic,completed
4698,3991,2024-03-27,Organic,completed
4699,1248,2024-09-06,Organic,completed
4700,1396,2024-12-11,Organic,completed
4701,813,2023-05-20,Paid Search,completed
4702,1854,2024-08-02,Organic,completed
4703,3353,2023-11-08,Organic,completed
4704,854,2024-02-20,Organic,completed
4705,3845,2024-07-05,Social,cancelled
4706,51,2024-09-19,Referral,completed
4707,3221,2024-03-11,Organic,completed
4708,2777,2024-09-26,Organic,returned
4709,3628,2023-10-05,Organic,completed
4710,2100,2024-03-17,Referral,completed
4711,2732,2024-03-10,Email,cancelled
4712,201,2024-12-29,Paid Search,completed
4713,1550,2024-05-07,Organic,completed
4714,3092,2024-10-15,Paid Search,completed
4715,445,2024-07-06,Organic,completed
4716,3130,2024-03-11,Organic,completed
4717,1240,2024-01-08,Paid Search,completed
4718,1404,2023-12-29,Social,completed
4719,2611,2024-10-23,Email,completed
4720,315,2024-07-04,Organic,completed
4721,2517,2023-06-10,Paid Search,completed
4722,3663,2024-09-02,Social,completed
4723,385,2024-05-25,Referral,cancelled
4724,1022,2024-05-19,Referral,completed
4725,56,2024-08-31,Paid Search,returned
4726,2084,2024-05-20,Paid Search,completed
4727,2948,2024-10-20,Referral,completed
4728,3708,2024-06-03,Social,completed
4729,1453,2024-04-22,Organic,completed
4730,617,2024-07-17,Social,completed
4731,120,2024-10-15,Paid Search,completed
4732,1302,2024-02-16,Email,completed
4733,2061,2023-08-10,Referral,completed
4734,3611,2024-08-02,Paid Search,completed
4735,876,2024-05-20,Paid Search,completed
4736,3126,2023-12-25,Paid Search,completed
4737,1924,2024-10-21,Paid Search,completed
4738,3469,2024-04-08,Paid Search,completed
4739,3451,2024-07-23,Social,completed
4740,3423,2024-05-17,Organic,completed
4741,1578,2024-09-01,Email,completed
4742,1385,2024-10-09,Email,cancelled
4743,844,2024-06-02,Organic,completed
4744,922,2024-10-05,Organic,completed
4745,2487,2024-07-22,Social,completed
4746,3847,2024-10-01,Referral,returned
4747,2446,2023-05-05,Organic,completed
4748,1624,2024-10-03,Email,completed
4749,976,2024-12-24,Referral,completed
4750,2627,2024-08-05,Email,completed
4751,854,2024-11-15,Social,completed
4752,382,2024-05-08,Referral,completed
4753,383,2024-07-29,Organic,completed
4754,3401,2024-09-18,Email,completed
4755,1504,2023-11-10,Social,completed
4756,3759,2024-11-15,Paid Search,completed
4757,1994,2024-03-29,Email,completed
4758,2777,2024-12-02,Social,completed
4759,3315,2024-12-03,Email,completed
4760,3500,2024-10-04,Organic,completed
4761,673,2024-05-07,Social,completed
4762,877,2024-10-09,Paid Search,completed
4763,620,2024-04-05,Social,returned
4764,1774,2024-07-23,Social,completed
4765,648,2024-06-11,Social,completed
4766,2623,2024-05-28,Email,completed
4767,1430,2023-10-28,Organic,completed
4768,3857,2024-08-29,Social,completed
4769,3272,2024-08-22,Paid Search,completed
4770,2923,2024-12-26,Social,returned
4771,2763,2024-10-24,Paid Search,completed
4772,162,2024-10-18,Organic,completed
4773,341,2023-11-15,Organic,completed
4774,1718,2024-06-23,Paid Search,completed
4775,3667,2024-07-24,Paid Search,completed
4776,387,2024-04-04,Social,completed
4777,1660,2024-05-03,Paid Search,completed
4778,3175,2024-12-02,Organic,completed
4779,1286,2024-05-14,Organic,completed
4780,3720,2024-07-07,Social,completed
4781,3739,2024-10-20,Organic,completed
4782,229,2024-05-31,Organic,completed
4783,2489,2024-10-30,Organic,completed
4784,601,2024-04-12,Organic,completed
4785,1756,2024-02-11,Email,completed
4786,3600,2024-12-27,Organic,completed
4787,301,2023-09-27,Organic,completed
4788,3746,2024-04-09,Organic,completed
4789,3976,2024-09-11,Email,completed
4790,2698,2024-12-24,Email,completed
4791,1411,2023-11-01,Social,completed
4792,1012,2023-09-01,Social,completed
4793,1719,2023-09-16,Email,completed
4794,741,2024-08-20,Paid Search,completed
4795,86,2023-09-27,Paid Search,completed
4796,255,2024-04-08,Organic,completed
4797,2674,2024-03-15,Organic,returned
4798,88,2024-07-18,Paid Search,completed
4799,1211,2024-05-26,Paid Search,completed
4800,2718,2024-10-25,Organic,cancelled
4801,723,2024-06-18,Organic,completed
4802,1331,2024-11-09,Email,completed
4803,129,2024-09-15,Email,completed
4804,457,2024-08-18,Email,completed
4805,912,2024-04-14,Social,returned
4806,519,2024-12-16,Organic,completed
4807,1886,2024-09-26,Social,completed
4808,524,2024-05-28,Social,returned
4809,1229,2024-08-18,Organic,completed
4810,2920,2023-05-14,Organic,completed
4811,2635,2024-12-23,Organic,completed
4812,1509,2023-12-19,Email,completed
4813,3728,2024-04-05,Social,completed
4814,3151,2024-09-02,Social,completed
4815,2451,2024-02-27,Referral,completed
4816,1740,2024-07-24,Paid Search,completed
4817,245,2024-08-26,Paid Search,returned
4818,1627,2023-04-23,Paid Search,completed
4819,2195,2024-06-17,Paid Search,completed
4820,3963,2024-09-15,Organic,completed
4821,3802,2024-08-15,Organic,returned
4822,456,2024-09-12,Paid Search,completed
4823,3926,2024-12-25,Organic,completed
4824,3036,2023-04-20,Organic,completed
4825,2735,2024-07-25,Social,completed
4826,3622,2024-03-05,Organic,completed
4827,1302,2024-01-21,Organic,completed
4828,1569,2024-11-17,Paid Search,completed
4829,3487,2023-10-06,Organic,completed
4830,424,2024-09-13,Social,completed
4831,2850,2023-07-21,Paid Search,completed
4832,3243,2024-05-14,Organic,returned
4833,3553,2024-08-06,Organic,completed
4834,883,2024-07-04,Organic,cancelled
4835,2728,2024-08-13,Email,completed
4836,348,2023-11-26,Paid Search,completed
4837,3440,2023-09-22,Social,completed
4838,1929,2024-07-28,Email,completed
4839,2515,2023-12-07,Email,completed
4840,3405,2024-04-25,Email,completed
4841,2033,2024-10-30,Organic,completed
4842,2046,2024-08-25,Social,completed
4843,1859,2024-05-17,Organic,completed
4844,2420,2024-12-16,Social,completed
4845,2886,2024-11-07,Paid Search,completed
4846,3221,2024-03-08,Referral,completed
4847,125,2024-11-23,Paid Search,completed
4848,1390,2024-08-02,Email,completed
4849,1719,2024-08-23,Organic,completed
4850,408,2024-04-06,Organic,completed
4851,3024,2024-12-14,Email,completed
4852,2106,2024-11-19,Social,completed
4853,7,2024-05-10,Organic,completed
4854,2542,2023-11-14,Organic,completed
4855,1356,2023-09-07,Email,completed
4856,2931,2023-11-19,Paid Search,returned
4857,740,2024-07-06,Social,completed
4858,6,2024-07-19,Organic,completed
4859,352,2024-06-10,Organic,completed
4860,1753,2024-04-24,Email,completed
4861,3006,2024-01-27,Paid Search,completed
4862,2436,2023-08-30,Social,completed
4863,62,2023-02-25,Organic,completed
4864,2386,2024-09-14,Organic,completed
4865,1930,2024-05-22,Paid Search,completed
4866,3184,2023-08-19,Paid Search,completed
4867,1037,2024-04-16,Referral,completed
4868,2896,2024-04-01,Organic,completed
4869,2543,2024-08-22,Social,completed
4870,2512,2024-12-20,Email,completed
4871,1594,2024-11-03,Paid Search,completed
4872,50,2024-03-14,Social,completed
4873,772,2024-08-14,Email,completed
4874,3379,2024-06-01,Organic,completed
4875,2490,2024-05-27,Email,completed
4876,2326,2024-10-07,Referral,returned
4877,2116,2024-02-09,Paid Search,completed
4878,313,2024-02-13,Organic,completed
4879,1389,2024-11-02,Referral,completed
4880,2499,2024-06-24,Organic,completed
4881,515,2024-03-27,Organic,completed
4882,3692,2024-10-07,Paid Search,completed
4883,299,2024-04-03,Social,completed
4884,2729,2024-12-09,Referral,completed
4885,1210,2023-10-31,Paid Search,completed
4886,3454,2024-08-13,Email,completed
4887,3314,2023-10-15,Organic,cancelled
4888,1332,2024-05-07,Social,completed
4889,1846,2024-03-21,Organic,completed
4890,3835,2024-06-10,Email,completed
4891,2453,2024-06-06,Paid Search,completed
4892,21,2024-06-08,Social,completed
4893,3112,2024-12-01,Paid Search,completed
4894,1421,2024-11-24,Social,completed
4895,1109,2024-09-10,Social,completed
4896,3336,2024-08-25,Organic,completed
4897,3870,2023-09-20,Organic,completed
4898,253,2024-01-19,Organic,returned
4899,1534,2024-04-16,Paid Search,completed
4900,1130,2024-08-18,Organic,completed
4901,3600,2023-11-29,Referral,completed
4902,3471,2023-11-24,Organic,completed
4903,3614,2024-03-15,Paid Search,completed
4904,172,2024-06-17,Organic,returned
4905,206,2024-02-29,Paid Search,returned
4906,2219,2024-06-19,Referral,returned
4907,689,2023-09-04,Social,completed
4908,458,2024-05-31,Paid Search,completed
4909,1048,2024-10-07,Social,completed
4910,2851,2024-02-21,Paid Search,completed
4911,2702,2024-02-04,Organic,completed
4912,3139,2024-10-18,Organic,completed
4913,255,2024-09-18,Paid Search,completed
4914,3081,2024-08-13,Social,completed
4915,1966,2024-08-07,Organic,completed
4916,1255,2024-11-06,Paid Search,returned
4917,2463,2024-04-02,Organic,completed
4918,3200,2023-10-29,Social,completed
4919,424,2024-10-10,Organic,completed
4920,3231,2023-07-28,Paid Search,completed
4921,2293,2024-06-30,Paid Search,completed
4922,2504,2024-10-05,Paid Search,completed
4923,3524,2024-05-02,Social,completed
4924,2851,2023-09-25,Organic,completed
4925,2354,2024-08-08,Email,completed
4926,1345,2024-11-24,Paid Search,returned
4927,2053,2023-08-16,Paid Search,completed
4928,3350,2024-05-27,Organic,completed
4929,3981,2023-09-26,Organic,completed
4930,3043,2024-11-11,Social,completed
4931,3161,2024-04-10,Paid Search,completed
4932,2808,2024-10-26,Paid Search,completed
4933,3082,2024-06-16,Paid Search,completed
4934,980,2024-07-31,Social,returned
4935,1677,2024-12-09,Paid Search,completed
4936,2240,2024-11-18,Paid Search,completed
4937,2213,2023-12-24,Referral,completed
4938,2410,2024-10-09,Social,completed
4939,3902,2024-07-04,Organic,completed
4940,3416,2024-07-18,Organic,cancelled
4941,3318,2024-05-11,Paid Search,completed
4942,3329,2023-03-21,Organic,completed
4943,3172,2024-01-19,Organic,completed
4944,2728,2024-07-24,Social,completed
4945,1035,2024-05-15,Paid Search,completed
4946,3417,2024-05-28,Email,completed
4947,1130,2024-12-15,Organic,completed
4948,2925,2023-11-18,Social,completed
4949,453,2024-02-20,Social,completed
4950,2202,2024-11-07,Email,cancelled
4951,1282,2024-09-27,Email,completed
4952,2831,2024-11-22,Referral,completed
4953,3416,2024-07-23,Organic,completed
4954,65,2024-08-18,Paid Search,completed
4955,465,2024-07-21,Referral,returned
4956,3705,2024-07-28,Email,completed
4957,966,2024-03-06,Email,completed
4958,2948,2023-09-10,Social,returned
4959,3255,2024-09-16,Referral,completed
4960,2983,2024-04-01,Paid Search,completed
4961,133,2024-04-21,Paid Search,completed
4962,2967,2024-07-15,Referral,completed
4963,3845,2023-12-23,Paid Search,completed
4964,1456,2024-11-17,Referral,completed
4965,2855,2024-08-22,Paid Search,completed
4966,1112,2023-12-23,Social,completed
4967,3989,2024-08-11,Paid Search,completed
4968,846,2024-06-17,Social,completed
4969,1230,2023-12-01,Referral,completed
4970,694,2023-11-09,Social,completed
4971,3819,2024-11-13,Email,returned
4972,2300,2024-12-10,Paid Search,completed
4973,999,2024-06-01,Organic,completed
4974,560,2024-08-10,Referral,completed
4975,3503,2024-09-29,Referral,completed
4976,255,2024-10-14,Organic,completed
4977,2592,2024-04-08,Email,completed
4978,2463,2023-11-06,Social,completed
4979,3097,2024-09-05,Paid Search,completed
4980,2734,2024-11-23,Organic,completed
4981,3349,2024-10-22,Email,completed
4982,154,2024-07-31,Referral,completed
4983,1708,2024-11-16,Organic,completed
4984,330,2024-03-28,Organic,completed
4985,1594,2024-02-16,Paid Search,completed
4986,2257,2024-10-10,Referral,completed
4987,2395,2024-08-02,Email,completed
4988,3703,2024-08-23,Paid Search,returned
4989,3693,2023-11-23,Email,completed
4990,1245,2024-12-20,Organic,completed
4991,2806,2023-06-19,Social,completed
4992,2864,2024-09-28,Social,completed
4993,3828,2024-01-27,Organic,completed
4994,342,2023-12-30,Organic,completed
4995,2492,2024-01-12,Organic,completed
4996,1604,2023-07-17,Referral,returned
4997,1388,2023-12-03,Paid Search,completed
4998,2494,2024-04-22,Paid Search,completed
4999,1128,2024-12-05,Paid Search,completed
5000,146,2023-07-31,Referral,completed
5001,3114,2024-05-08,Organic,completed
5002,352,2024-06-25,Referral,completed
5003,1319,2024-09-19,Social,completed
5004,2400,2024-04-27,Paid Search,completed
5005,2514,2023-10-28,Paid Search,completed
5006,2687,2024-02-26,Organic,completed
5007,3976,2024-08-31,Email,returned
5008,1578,2024-06-14,Paid Search,completed
5009,571,2024-06-01,Organic,returned
5010,573,2024-09-03,Social,completed
5011,2053,2024-08-30,Paid Search,returned
5012,1511,2024-10-10,Paid Search,completed
5013,3660,2024-04-19,Organic,completed
5014,2057,2024-08-18,Social,cancelled
5015,1803,2023-10-05,Social,completed
5016,3448,2024-11-05,Referral,completed
5017,3182,2024-07-14,Organic,completed
5018,2870,2024-06-15,Referral,completed
5019,2126,2024-08-01,Paid Search,completed
5020,953,2024-07-21,Organic,completed
5021,2283,2024-07-02,Email,completed
5022,472,2024-12-10,Paid Search,completed
5023,2159,2024-05-09,Organic,completed
5024,3405,2024-10-01,Organic,completed
5025,2071,2023-11-07,Referral,completed
5026,283,2024-07-13,Social,completed
5027,129,2024-06-10,Referral,completed
5028,3438,2023-08-26,Email,completed
5029,905,2024-07-14,Social,returned
5030,2116,2023-11-04,Organic,completed
5031,3111,2024-09-23,Paid Search,completed
5032,1023,2024-08-29,Organic,completed
5033,2973,2023-10-18,Organic,completed
5034,307,2024-08-09,Paid Search,completed
5035,3009,2024-12-19,Paid Search,completed
5036,260,2023-06-24,Referral,completed
5037,1115,2024-04-22,Organic,completed
5038,1037,2024-12-01,Organic,completed
5039,3579,2023-06-01,Social,completed
5040,2154,2024-11-30,Organic,completed
5041,3376,2024-12-26,Social,completed
5042,2348,2024-02-11,Email,completed
5043,3228,2024-06-08,Organic,returned
5044,2219,2024-12-23,Organic,cancelled
5045,1793,2023-11-08,Referral,completed
5046,2650,2023-10-27,Email,completed
5047,1152,2023-05-15,Organic,returned
5048,3682,2024-10-26,Paid Search,completed
5049,3638,2024-07-24,Organic,completed
5050,300,2024-12-11,Email,returned
5051,3677,2023-08-07,Organic,completed
5052,747,2024-10-12,Email,completed
5053,2732,2024-09-22,Organic,completed
5054,3300,2024-01-04,Organic,completed
5055,971,2024-10-22,Organic,completed
5056,458,2024-02-06,Paid Search,completed
5057,3044,2023-10-02,Email,completed
5058,1760,2024-02-25,Organic,completed
5059,1947,2024-11-03,Organic,returned
5060,3066,2024-09-14,Social,completed
5061,1026,2024-10-23,Organic,completed
5062,402,2024-06-25,Paid Search,completed
5063,3830,2024-11-03,Paid Search,completed
5064,2810,2024-08-28,Paid Search,completed
5065,2628,2024-11-09,Social,completed
5066,1332,2024-10-25,Organic,completed
5067,3982,2024-04-20,Paid Search,completed
5068,899,2023-08-13,Paid Search,completed
5069,735,2024-12-26,Paid Search,completed
5070,1279,2024-05-24,Social,completed
5071,2979,2024-09-05,Organic,cancelled
5072,958,2024-03-10,Organic,completed
5073,1254,2024-08-26,Organic,completed
5074,2137,2024-01-17,Paid Search,completed
5075,2620,2024-03-16,Organic,completed
5076,619,2024-08-22,Organic,completed
5077,2638,2024-08-19,Email,completed
5078,1500,2024-09-10,Referral,completed
5079,1384,2024-06-28,Organic,completed
5080,321,2024-08-27,Organic,completed
5081,3904,2024-05-12,Paid Search,completed
5082,2785,2023-09-27,Referral,completed
5083,413,2024-08-20,Paid Search,completed
5084,1445,2024-08-22,Paid Search,completed
5085,325,2024-06-11,Email,returned
5086,2177,2024-07-25,Email,completed
5087,2811,2024-04-17,Email,returned
5088,228,2024-12-19,Organic,returned
5089,3695,2024-06-25,Social,completed
5090,1476,2024-10-22,Organic,completed
5091,954,2024-07-14,Paid Search,completed
5092,538,2024-12-20,Email,completed
5093,601,2024-07-17,Email,completed
5094,3399,2024-08-10,Social,completed
5095,1920,2024-06-12,Email,cancelled
5096,3194,2024-02-22,Organic,completed
5097,917,2024-02-10,Email,completed
5098,1275,2024-12-30,Email,completed
5099,1627,2024-04-05,Social,completed
5100,1812,2024-09-15,Organic,completed
5101,404,2023-10-03,Organic,completed
5102,180,2024-04-03,Organic,completed
5103,3982,2023-12-19,Social,completed
5104,2687,2024-03-31,Organic,returned
5105,222,2024-05-25,Organic,returned
5106,3098,2024-01-16,Social,completed
5107,1420,2024-08-24,Paid Search,completed
5108,3183,2024-05-09,Paid Search,completed
5109,3794,2024-03-09,Social,completed
5110,110,2024-07-21,Organic,returned
5111,3859,2024-08-02,Referral,cancelled
5112,685,2024-06-29,Social,completed
5113,1190,2024-12-17,Email,completed
5114,2524,2023-11-07,Paid Search,completed
5115,2879,2024-08-30,Social,completed
5116,705,2024-11-03,Email,completed
5117,566,2024-06-02,Organic,completed
5118,1153,2024-02-09,Paid Search,completed
5119,1302,2023-11-06,Organic,completed
5120,1277,2024-05-17,Email,completed
5121,709,2023-12-06,Referral,completed
5122,3888,2024-09-17,Referral,completed
5123,3193,2024-01-11,Referral,completed
5124,3928,2023-10-07,Paid Search,completed
5125,423,2023-07-07,Paid Search,completed
5126,308,2024-08-17,Paid Search,completed
5127,2159,2024-02-25,Paid Search,returned
5128,2479,2024-04-17,Organic,completed
5129,2558,2024-04-21,Social,completed
5130,381,2024-05-13,Email,completed
5131,3378,2024-10-05,Paid Search,completed
5132,1958,2024-07-09,Email,completed
5133,1453,2024-08-21,Paid Search,returned
5134,2022,2024-11-15,Social,completed
5135,165,2024-10-17,Organic,completed
5136,871,2024-11-15,Social,completed
5137,3993,2023-11-07,Organic,completed
5138,2225,2023-12-30,Email,completed
5139,317,2024-12-22,Organic,completed
5140,1176,2024-04-25,Organic,completed
