order_id,order_date,region,segment,category,sub_category,quantity,discount,sales,profit
ORD-006849,2023-01-21,West,Consumer,Office Supplies,Art,5,0.2,85.31,-5.14
ORD-009161,2023-01-21,South,Consumer,Office Supplies,Art,5,0.0,39.71,-12.27
ORD-000915,2023-01-21,West,Corporate,Office Supplies,Paper,1,0.0,82.32,12.36
ORD-010256,2023-01-21,North,Home Office,Office Supplies,Paper,5,0.1,92.92,17.51
ORD-011275,2023-01-21,West,Consumer,Office Supplies,Art,2,0.2,44.07,-3.43
ORD-003962,2023-01-21,East,Home Office,Technology,Phones,2,0.1,498.33,53.68
ORD-003430,2023-01-21,East,Corporate,Office Supplies,Storage,2,0.1,11.86,-1.63
ORD-002381,2023-01-21,North,Consumer,Office Supplies,Binders,1,0.1,43.98,-3.03
ORD-001728,2023-01-22,North,Corporate,Technology,Networking,3,0.15,486.47,31.8
ORD-009149,2023-01-22,Central,Consumer,Office Supplies,Binders,4,0.1,2.59,-2.88
ORD-008900,2023-01-22,East,Consumer,Furniture,Chairs,3,0.0,78.47,-4.02
ORD-010114,2023-01-22,West,Corporate,Technology,Networking,2,0.0,218.29,29.28
ORD-002786,2023-01-22,East,Corporate,Office Supplies,Storage,1,0.0,13.4,-0.43
ORD-000228,2023-01-22,West,Consumer,Technology,Laptops,1,0.15,240.2,14.15
ORD-006086,2023-01-22,West,Consumer,Office Supplies,Storage,3,0.0,17.9,-16.54
ORD-008939,2023-01-22,East,Corporate,Office Supplies,Labels,4,0.0,45.68,2.2
ORD-000946,2023-01-22,North,Consumer,Furniture,Bookcases,2,0.0,169.92,3.12
ORD-000548,2023-01-22,East,Corporate,Furniture,Bookcases,3,0.2,96.38,-8.3
ORD-005513,2023-01-22,Central,Consumer,Office Supplies,Paper,1,0.0,28.96,5.47
ORD-007690,2023-01-22,South,Consumer,Furniture,Tables,1,0.0,236.76,8.93
ORD-006714,2023-01-22,South,Consumer,Technology,Phones,5,0.0,488.06,67.61
ORD-011886,2023-01-22,South,Consumer,Office Supplies,Storage,5,0.0,35.72,-7.81
ORD-001971,2023-01-22,North,Corporate,Office Supplies,Paper,3,0.2,51.54,9.52
ORD-001372,2023-01-23,East,Consumer,Furniture,Bookcases,5,0.0,50.94,-13.61
ORD-009003,2023-01-23,East,Consumer,Technology,Networking,5,0.1,127.64,19.48
ORD-009560,2023-01-23,Central,Consumer,Office Supplies,Art,1,0.2,96.84,-8.23
ORD-002405,2023-01-23,Central,Consumer,Furniture,Furnishings,2,0.0,87.78,4.39
ORD-000047,2023-01-23,West,Corporate,Furniture,Furnishings,2,0.0,157.72,16.91
ORD-006565,2023-01-23,East,Corporate,Office Supplies,Labels,3,0.3,17.82,8.8
ORD-006704,2023-01-23,North,Consumer,Technology,Laptops,5,0.2,129.59,-4.38
ORD-004592,2023-01-23,Central,Consumer,Technology,Phones,3,0.0,100.66,13.12
ORD-002058,2023-01-23,South,Consumer,Technology,Networking,5,0.0,288.86,40.16
ORD-009846,2023-01-23,West,Consumer,Furniture,Furnishings,1,0.1,183.08,10.03
ORD-006428,2023-01-23,North,Corporate,Technology,Accessories,2,0.1,522.18,36.7
ORD-002745,2023-01-23,West,Consumer,Office Supplies,Binders,2,0.0,55.79,8.96
ORD-005920,2023-01-23,North,Consumer,Technology,Accessories,5,0.1,183.42,11.33
ORD-000887,2023-01-23,East,Corporate,Technology,Laptops,2,0.1,96.08,20.79
ORD-003584,2023-01-23,East,Consumer,Office Supplies,Storage,5,0.1,27.29,5.96
ORD-009466,2023-01-23,East,Consumer,Office Supplies,Art,2,0.0,67.81,11.36
ORD-008450,2023-01-23,Central,Corporate,Technology,Accessories,5,0.0,75.46,18.37
ORD-009178,2023-01-23,South,Consumer,Technology,Phones,1,0.0,135.35,18.92
ORD-000036,2023-01-23,South,Consumer,Furniture,Furnishings,2,0.0,304.33,12.07
ORD-003764,2023-01-24,West,Home Office,Furniture,Furnishings,2,0.15,22.73,-11.52
ORD-003153,2023-01-24,North,Corporate,Technology,Accessories,5,0.0,307.75,61.19
ORD-000858,2023-01-24,South,Consumer,Office Supplies,Storage,3,0.2,121.47,-4.13
ORD-002701,2023-01-24,West,Corporate,Office Supplies,Paper,1,0.0,89.35,16.34
ORD-010975,2023-01-24,South,Corporate,Furniture,Tables,4,0.1,295.64,-0.31
ORD-005927,2023-01-24,West,Consumer,Furniture,Chairs,5,0.0,287.77,25.39
ORD-006815,2023-01-24,Central,Consumer,Office Supplies,Art,4,0.0,58.01,11.29
ORD-010451,2023-01-24,East,Consumer,Furniture,Furnishings,2,0.15,72.97,-16.44
ORD-000554,2023-01-24,West,Consumer,Technology,Phones,3,0.0,186.51,31.6
ORD-003347,2023-01-24,East,Home Office,Technology,Accessories,3,0.0,164.29,32.58
ORD-005248,2023-01-24,South,Consumer,Technology,Networking,3,0.2,352.2,11.52
ORD-002595,2023-01-24,Central,Corporate,Office Supplies,Labels,1,0.1,59.46,9.96
ORD-007748,2023-01-24,North,Corporate,Furniture,Bookcases,4,0.0,75.6,5.36
ORD-011174,2023-01-24,West,Consumer,Office Supplies,Labels,4,0.1,15.27,-14.74
ORD-001315,2023-01-24,West,Corporate,Office Supplies,Art,5,0.0,71.67,6.82
ORD-004608,2023-01-24,North,Home Office,Technology,Phones,1,0.3,123.12,-14.74
ORD-011281,2023-01-24,Central,Corporate,Technology,Networking,5,0.0,171.41,23.62
ORD-004761,2023-01-24,Central,Consumer,Office Supplies,Paper,1,0.1,5.35,4.77
ORD-010118,2023-01-24,West,Consumer,Office Supplies,Binders,1,0.0,7.26,0.09
ORD-002843,2023-01-24,South,Consumer,Technology,Laptops,1,0.1,222.77,20.93
ORD-009769,2023-01-24,South,Corporate,Office Supplies,Paper,3,0.15,18.0,11.79
ORD-000269,2023-01-25,West,Home Office,Technology,Accessories,1,0.2,980.36,45.09
ORD-001357,2023-01-25,North,Consumer,Office Supplies,Paper,2,0.0,44.41,4.14
ORD-007192,2023-01-25,South,Consumer,Office Supplies,Paper,3,0.15,12.26,-7.92
ORD-006522,2023-01-25,Central,Consumer,Office Supplies,Paper,4,0.0,44.01,14.49
ORD-009880,2023-01-25,East,Corporate,Technology,Networking,1,0.0,433.25,70.14
ORD-004674,2023-01-25,East,Consumer,Office Supplies,Art,3,0.0,39.7,-12.54
ORD-011984,2023-01-25,West,Corporate,Furniture,Bookcases,4,0.0,86.79,12.17
ORD-005214,2023-01-25,Central,Consumer,Furniture,Furnishings,5,0.1,387.73,-5.8
ORD-005383,2023-01-26,East,Consumer,Technology,Networking,4,0.0,304.68,39.89
ORD-004352,2023-01-26,West,Consumer,Furniture,Furnishings,4,0.2,196.9,-25.17
ORD-004779,2023-01-26,North,Corporate,Technology,Networking,2,0.0,811.45,141.36
ORD-002205,2023-01-26,North,Home Office,Furniture,Chairs,2,0.0,170.75,-6.91
ORD-009230,2023-01-26,East,Corporate,Office Supplies,Labels,3,0.15,20.7,9.0
ORD-006701,2023-01-26,East,Corporate,Technology,Networking,5,0.3,358.12,-6.6
ORD-001476,2023-01-26,North,Consumer,Office Supplies,Paper,3,0.1,94.18,18.92
ORD-003716,2023-01-26,East,Consumer,Furniture,Bookcases,1,0.3,156.9,-7.2
ORD-005085,2023-01-26,East,Consumer,Office Supplies,Paper,3,0.0,6.47,-7.98
ORD-009918,2023-01-26,East,Home Office,Office Supplies,Paper,2,0.1,43.7,-5.72
ORD-002404,2023-01-26,West,Consumer,Office Supplies,Art,4,0.0,25.76,-2.14
ORD-007928,2023-01-26,West,Corporate,Office Supplies,Binders,2,0.0,12.66,9.81
ORD-009081,2023-01-26,South,Corporate,Technology,Accessories,4,0.2,126.38,1.5
ORD-010195,2023-01-26,South,Corporate,Office Supplies,Labels,5,0.0,23.3,7.72
ORD-002952,2023-01-26,West,Consumer,Furniture,Bookcases,4,0.0,85.25,5.75
ORD-006077,2023-01-26,Central,Corporate,Furniture,Tables,3,0.0,123.44,6.13
ORD-002114,2023-01-26,North,Corporate,Furniture,Tables,2,0.3,333.75,-44.26
ORD-009975,2023-01-26,North,Corporate,Office Supplies,Paper,3,0.0,22.9,-13.17
ORD-007602,2023-01-26,North,Consumer,Technology,Networking,3,0.2,220.24,1.14
ORD-003707,2023-01-26,East,Consumer,Technology,Phones,4,0.2,631.09,17.96
ORD-003450,2023-01-26,West,Corporate,Office Supplies,Labels,4,0.3,36.98,-3.35
ORD-011216,2023-01-27,North,Consumer,Technology,Phones,4,0.0,75.24,10.14
ORD-004755,2023-01-27,North,Corporate,Office Supplies,Storage,5,0.15,3.08,11.66
ORD-005923,2023-01-27,Central,Corporate,Technology,Accessories,5,0.1,93.36,11.83
ORD-004974,2023-01-27,South,Home Office,Office Supplies,Storage,1,0.0,83.45,12.74
ORD-007805,2023-01-27,Central,Corporate,Office Supplies,Paper,3,0.1,30.08,10.99
ORD-011711,2023-01-27,East,Home Office,Office Supplies,Binders,5,0.1,78.23,-6.14
ORD-010676,2023-01-27,West,Home Office,Technology,Phones,5,0.0,39.45,11.95
ORD-005194,2023-01-27,East,Corporate,Furniture,Tables,5,0.3,124.76,-11.07
ORD-008267,2023-01-27,South,Corporate,Furniture,Chairs,5,0.15,196.57,-7.56
ORD-008963,2023-01-27,West,Consumer,Office Supplies,Labels,5,0.15,7.62,-10.15
ORD-006430,2023-01-27,East,Consumer,Technology,Networking,2,0.0,664.78,88.63
ORD-005712,2023-01-27,West,Consumer,Office Supplies,Labels,3,0.0,20.2,13.71
ORD-005364,2023-01-27,South,Corporate,Furniture,Bookcases,1,0.1,104.59,-6.15
ORD-009453,2023-01-27,South,Consumer,Furniture,Tables,3,0.0,188.0,4.62
ORD-009426,2023-01-27,West,Corporate,Office Supplies,Binders,1,0.0,46.56,15.64
ORD-006336,2023-01-27,Central,Consumer,Office Supplies,Labels,4,0.2,46.85,1.45
ORD-011159,2023-01-27,West,Consumer,Office Supplies,Binders,1,0.1,39.85,1.51
ORD-001359,2023-01-27,Central,Corporate,Technology,Accessories,3,0.2,187.83,12.03
ORD-009633,2023-01-27,East,Home Office,Furniture,Chairs,1,0.0,199.76,20.18
ORD-007657,2023-01-27,North,Consumer,Technology,Accessories,3,0.0,192.98,36.72
ORD-000238,2023-01-28,North,Corporate,Furniture,Bookcases,2,0.3,370.48,-59.12
ORD-003208,2023-01-28,South,Consumer,Technology,Phones,3,0.0,41.43,6.45
ORD-008417,2023-01-28,Central,Corporate,Office Supplies,Paper,4,0.0,31.27,5.83
ORD-010282,2023-01-28,South,Consumer,Office Supplies,Binders,2,0.0,44.95,12.01
ORD-005087,2023-01-28,South,Consumer,Office Supplies,Binders,3,0.2,29.51,-20.55
ORD-005655,2023-01-28,South,Consumer,Furniture,Tables,1,0.15,493.1,-16.31
ORD-010117,2023-01-28,East,Corporate,Technology,Networking,2,0.1,435.85,49.22
ORD-001974,2023-01-28,West,Consumer,Office Supplies,Labels,4,0.15,21.87,3.12
ORD-011804,2023-01-28,South,Corporate,Office Supplies,Labels,4,0.1,24.44,-5.01
ORD-011417,2023-01-28,West,Consumer,Office Supplies,Paper,4,0.1,3.4,7.08
ORD-003627,2023-01-28,North,Corporate,Furniture,Furnishings,4,0.15,370.6,-27.2
ORD-007130,2023-01-28,West,Consumer,Office Supplies,Paper,4,0.0,72.87,7.08
ORD-003755,2023-01-29,East,Consumer,Technology,Accessories,3,0.1,251.49,26.63
ORD-004027,2023-01-29,South,Consumer,Furniture,Tables,3,0.1,429.47,-11.72
ORD-005972,2023-01-29,South,Consumer,Technology,Networking,3,0.3,236.44,6.78
ORD-003384,2023-01-29,East,Consumer,Technology,Phones,1,0.0,330.32,55.55
ORD-006041,2023-01-29,West,Corporate,Furniture,Tables,4,0.15,140.05,-15.92
ORD-008138,2023-01-29,North,Consumer,Office Supplies,Paper,5,0.0,16.25,-2.13
ORD-006312,2023-01-29,West,Corporate,Furniture,Tables,1,0.0,84.23,1.85
ORD-005951,2023-01-29,Central,Home Office,Office Supplies,Labels,1,0.1,59.21,-10.03
ORD-007203,2023-01-29,Central,Consumer,Technology,Accessories,5,0.0,286.41,39.48
ORD-006076,2023-01-29,Central,Corporate,Office Supplies,Labels,5,0.2,66.72,-7.56
ORD-001822,2023-01-29,North,Consumer,Technology,Phones,5,0.1,79.21,-14.4
ORD-003631,2023-01-29,West,Corporate,Technology,Accessories,4,0.0,397.03,48.36
ORD-005453,2023-01-29,East,Corporate,Office Supplies,Paper,5,0.0,78.58,16.72
ORD-002333,2023-01-29,West,Home Office,Technology,Laptops,2,0.1,133.95,16.63
ORD-003644,2023-01-29,South,Consumer,Office Supplies,Storage,4,0.15,46.65,6.89
ORD-010625,2023-01-29,South,Corporate,Technology,Networking,2,0.0,383.13,57.62
ORD-006570,2023-01-30,North,Consumer,Technology,Networking,4,0.1,985.46,89.7
ORD-008597,2023-01-30,East,Consumer,Technology,Laptops,1,0.0,245.12,31.56
ORD-004906,2023-01-30,North,Corporate,Technology,Accessories,5,0.1,261.59,21.34
ORD-009525,2023-01-30,West,Home Office,Technology,Laptops,2,0.0,422.36,65.21
ORD-007800,2023-01-30,Central,Corporate,Office Supplies,Binders,2,0.15,34.49,-10.73
ORD-002371,2023-01-30,Central,Consumer,Office Supplies,Binders,4,0.15,26.37,1.65
ORD-000732,2023-01-30,East,Home Office,Technology,Laptops,2,0.2,125.93,5.25
ORD-005373,2023-01-30,South,Home Office,Office Supplies,Storage,5,0.0,7.45,-1.63
ORD-005980,2023-01-30,West,Home Office,Technology,Laptops,3,0.0,139.93,30.04
ORD-009940,2023-01-30,East,Consumer,Furniture,Tables,5,0.2,173.76,-19.5
ORD-004176,2023-01-31,West,Home Office,Office Supplies,Art,1,0.0,35.28,-1.58
ORD-005314,2023-01-31,West,Consumer,Office Supplies,Paper,5,0.15,96.08,2.65
ORD-011760,2023-01-31,North,Corporate,Technology,Accessories,1,0.2,508.08,29.56
ORD-010821,2023-01-31,South,Consumer,Office Supplies,Labels,4,0.15,14.57,-12.23
ORD-010723,2023-01-31,East,Consumer,Furniture,Tables,2,0.3,54.54,-10.79
ORD-000497,2023-01-31,West,Consumer,Office Supplies,Labels,4,0.3,43.13,-3.54
ORD-009322,2023-01-31,North,Consumer,Technology,Phones,4,0.15,14.79,-9.17
ORD-007614,2023-01-31,East,Corporate,Technology,Networking,4,0.0,943.97,154.27
ORD-004427,2023-01-31,North,Consumer,Furniture,Bookcases,1,0.0,173.74,12.21
ORD-004293,2023-02-01,West,Corporate,Technology,Accessories,2,0.0,178.66,24.62
ORD-006020,2023-02-01,West,Corporate,Furniture,Furnishings,1,0.1,216.84,-0.62
ORD-007525,2023-02-01,East,Consumer,Office Supplies,Paper,5,0.15,50.36,-1.75
ORD-004895,2023-02-01,West,Corporate,Office Supplies,Storage,3,0.1,18.34,5.76
ORD-010362,2023-02-01,North,Corporate,Technology,Accessories,2,0.0,474.14,62.48
ORD-006022,2023-02-01,East,Consumer,Technology,Networking,1,0.1,517.46,50.15
ORD-004240,2023-02-01,East,Consumer,Furniture,Furnishings,5,0.1,189.17,-18.12
ORD-000524,2023-02-01,North,Consumer,Furniture,Tables,5,0.15,50.04,-6.91
ORD-004991,2023-02-02,North,Consumer,Technology,Phones,5,0.1,314.55,20.21
ORD-007295,2023-02-02,Central,Consumer,Furniture,Bookcases,4,0.15,173.19,-15.56
ORD-001824,2023-02-02,South,Corporate,Furniture,Bookcases,4,0.0,264.59,4.79
ORD-007158,2023-02-02,North,Consumer,Office Supplies,Storage,1,0.1,48.67,3.4
ORD-003141,2023-02-02,South,Consumer,Technology,Networking,2,0.0,271.05,47.42
ORD-008988,2023-02-02,North,Corporate,Office Supplies,Paper,5,0.3,12.2,-10.61
ORD-002628,2023-02-02,Central,Corporate,Technology,Networking,4,0.3,113.54,-11.4
ORD-009253,2023-02-02,West,Corporate,Office Supplies,Binders,5,0.1,81.71,16.78
ORD-009509,2023-02-02,East,Consumer,Office Supplies,Labels,1,0.15,73.02,4.18
ORD-005917,2023-02-02,Central,Corporate,Technology,Networking,2,0.2,490.84,21.04
ORD-000192,2023-02-02,South,Corporate,Office Supplies,Paper,3,0.0,34.39,9.06
ORD-004193,2023-02-02,East,Home Office,Office Supplies,Labels,4,0.0,81.05,21.29
ORD-004464,2023-02-03,South,Consumer,Technology,Phones,3,0.0,205.85,42.75
ORD-006874,2023-02-03,West,Consumer,Office Supplies,Binders,3,0.0,139.2,15.27
ORD-009593,2023-02-03,South,Corporate,Technology,Phones,1,0.2,703.44,10.98
ORD-006538,2023-02-03,West,Consumer,Office Supplies,Labels,4,0.0,8.97,-7.83
ORD-009392,2023-02-03,South,Corporate,Technology,Phones,3,0.0,696.61,110.48
ORD-008209,2023-02-03,North,Corporate,Technology,Laptops,3,0.2,411.1,30.21
ORD-010825,2023-02-03,North,Consumer,Office Supplies,Storage,3,0.2,14.21,4.74
ORD-003701,2023-02-03,North,Corporate,Office Supplies,Binders,3,0.0,24.22,2.73
ORD-001986,2023-02-04,West,Consumer,Technology,Networking,1,0.1,746.59,80.08
ORD-002242,2023-02-04,West,Home Office,Office Supplies,Art,4,0.3,76.4,1.45
ORD-008902,2023-02-04,North,Consumer,Office Supplies,Binders,4,0.1,78.12,-10.55
ORD-002611,2023-02-04,West,Consumer,Office Supplies,Storage,4,0.3,33.06,-5.38
ORD-008880,2023-02-04,North,Consumer,Furniture,Furnishings,2,0.1,69.93,-4.58
ORD-006986,2023-02-04,North,Corporate,Furniture,Furnishings,3,0.2,182.47,-22.47
ORD-011915,2023-02-04,East,Consumer,Furniture,Furnishings,5,0.2,240.61,-11.73
ORD-002319,2023-02-04,North,Home Office,Technology,Accessories,4,0.15,226.67,-0.01
ORD-002868,2023-02-04,South,Consumer,Technology,Networking,2,0.0,150.12,28.68
ORD-006369,2023-02-04,East,Corporate,Technology,Accessories,4,0.15,138.48,16.76
ORD-006479,2023-02-04,South,Consumer,Technology,Laptops,5,0.0,285.09,51.59
ORD-009799,2023-02-04,West,Consumer,Office Supplies,Art,2,0.2,4.72,1.69
ORD-007665,2023-02-04,West,Corporate,Furniture,Furnishings,2,0.2,210.19,-12.92
ORD-009579,2023-02-04,East,Corporate,Technology,Phones,4,0.15,405.42,32.24
ORD-000585,2023-02-05,East,Home Office,Office Supplies,Paper,1,0.15,18.12,9.65
ORD-006178,2023-02-05,Central,Home Office,Office Supplies,Storage,3,0.2,33.51,-9.43
ORD-006786,2023-02-05,East,Consumer,Technology,Networking,5,0.3,170.94,-7.17
ORD-002156,2023-02-05,North,Home Office,Office Supplies,Binders,1,0.3,13.33,-10.93
ORD-008196,2023-02-05,West,Home Office,Furniture,Tables,5,0.2,207.36,-18.98
ORD-005833,2023-02-05,North,Consumer,Office Supplies,Labels,3,0.15,123.94,5.5
ORD-004314,2023-02-05,South,Consumer,Furniture,Bookcases,4,0.0,64.67,-0.93
ORD-000695,2023-02-05,South,Consumer,Technology,Networking,2,0.1,57.58,20.42
ORD-010012,2023-02-05,Central,Consumer,Furniture,Tables,2,0.3,173.2,-19.13
ORD-007168,2023-02-05,East,Home Office,Technology,Phones,3,0.15,794.98,58.88
ORD-007804,2023-02-05,North,Home Office,Office Supplies,Art,3,0.15,45.31,-0.06
ORD-010280,2023-02-05,South,Corporate,Furniture,Bookcases,4,0.1,11.52,16.63
ORD-011290,2023-02-05,South,Home Office,Furniture,Chairs,4,0.1,56.6,5.16
ORD-000874,2023-02-06,West,Corporate,Technology,Accessories,3,0.3,261.19,-3.38
ORD-009684,2023-02-06,East,Home Office,Technology,Phones,3,0.0,138.17,24.75
ORD-010870,2023-02-06,South,Home Office,Furniture,Bookcases,4,0.0,104.36,16.38
ORD-008270,2023-02-06,East,Consumer,Technology,Phones,2,0.0,198.42,22.05
ORD-003477,2023-02-06,West,Home Office,Technology,Laptops,5,0.2,732.6,31.17
ORD-009475,2023-02-06,South,Consumer,Technology,Phones,5,0.0,607.78,84.34
ORD-006970,2023-02-06,South,Corporate,Office Supplies,Art,3,0.1,39.52,-10.57
ORD-010860,2023-02-06,South,Consumer,Technology,Laptops,3,0.15,366.93,18.97
ORD-008424,2023-02-06,East,Home Office,Furniture,Tables,3,0.3,275.58,-44.44
ORD-002817,2023-02-06,North,Home Office,Technology,Phones,1,0.2,180.37,-2.04
ORD-001677,2023-02-06,South,Consumer,Technology,Networking,2,0.2,481.31,12.79
ORD-002724,2023-02-06,West,Consumer,Office Supplies,Art,5,0.0,68.76,14.44
ORD-006674,2023-02-06,North,Consumer,Furniture,Bookcases,2,0.15,64.67,-5.83
ORD-002537,2023-02-06,East,Corporate,Office Supplies,Storage,2,0.3,73.21,-8.85
ORD-010287,2023-02-06,North,Corporate,Technology,Networking,4,0.0,980.48,152.02
ORD-003043,2023-02-06,East,Consumer,Office Supplies,Binders,1,0.15,42.82,-10.05
ORD-004169,2023-02-06,North,Corporate,Furniture,Tables,1,0.2,370.94,-38.6
ORD-002617,2023-02-06,East,Consumer,Technology,Laptops,5,0.0,983.05,153.37
ORD-008891,2023-02-07,West,Consumer,Furniture,Furnishings,3,0.1,589.6,-12.32
ORD-007849,2023-02-07,West,Home Office,Furniture,Furnishings,1,0.0,37.0,-1.5
ORD-004182,2023-02-07,West,Consumer,Office Supplies,Art,1,0.2,72.41,14.44
ORD-005279,2023-02-07,West,Home Office,Furniture,Bookcases,5,0.1,43.2,-4.12
ORD-002683,2023-02-07,South,Consumer,Office Supplies,Art,2,0.0,43.65,5.23
ORD-010262,2023-02-07,East,Home Office,Office Supplies,Paper,1,0.2,24.67,-3.29
ORD-005209,2023-02-07,East,Corporate,Furniture,Chairs,2,0.0,286.68,13.98
ORD-006065,2023-02-07,Central,Consumer,Office Supplies,Storage,2,0.1,91.08,0.79
ORD-006946,2023-02-07,South,Corporate,Furniture,Bookcases,1,0.0,285.68,10.89
ORD-002625,2023-02-07,South,Consumer,Technology,Phones,3,0.0,66.7,9.98
ORD-008677,2023-02-08,North,Corporate,Office Supplies,Storage,1,0.0,38.43,8.32
ORD-003651,2023-02-08,North,Consumer,Technology,Laptops,4,0.2,459.32,29.51
ORD-007894,2023-02-08,Central,Home Office,Technology,Laptops,1,0.0,344.75,66.29
ORD-011855,2023-02-08,South,Consumer,Furniture,Furnishings,4,0.15,301.88,-10.96
ORD-005904,2023-02-08,West,Home Office,Office Supplies,Art,5,0.0,33.75,12.62
ORD-005820,2023-02-08,South,Corporate,Office Supplies,Art,3,0.3,44.58,-1.36
ORD-005010,2023-02-08,North,Home Office,Office Supplies,Paper,3,0.2,69.62,6.74
ORD-009564,2023-02-08,West,Consumer,Technology,Laptops,5,0.15,303.42,25.66
ORD-011214,2023-02-08,West,Corporate,Office Supplies,Storage,5,0.0,46.49,16.85
ORD-008241,2023-02-08,Central,Consumer,Technology,Accessories,2,0.0,137.93,22.19
ORD-001681,2023-02-08,West,Corporate,Office Supplies,Art,3,0.3,82.88,6.75
ORD-008580,2023-02-08,East,Corporate,Furniture,Furnishings,2,0.1,312.6,-12.27
ORD-005918,2023-02-08,East,Home Office,Furniture,Chairs,4,0.2,209.14,-29.99
ORD-004064,2023-02-08,West,Home Office,Furniture,Chairs,5,0.0,453.14,20.32
ORD-011616,2023-02-09,South,Consumer,Office Supplies,Art,3,0.1,54.94,-3.84
ORD-002571,2023-02-09,North,Consumer,Furniture,Furnishings,4,0.0,122.56,7.18
ORD-004599,2023-02-09,South,Corporate,Office Supplies,Paper,2,0.2,64.91,12.45
ORD-006951,2023-02-09,West,Home Office,Technology,Phones,4,0.1,530.8,53.68
ORD-008933,2023-02-09,South,Home Office,Technology,Laptops,1,0.3,138.54,-19.1
ORD-001570,2023-02-09,South,Corporate,Furniture,Furnishings,3,0.0,376.9,27.87
ORD-002063,2023-02-09,South,Consumer,Furniture,Tables,2,0.15,357.51,-22.05
ORD-009360,2023-02-10,Central,Corporate,Technology,Laptops,1,0.15,607.11,34.53
ORD-000635,2023-02-10,East,Home Office,Office Supplies,Binders,3,0.0,16.46,-2.14
ORD-009315,2023-02-10,West,Home Office,Office Supplies,Paper,1,0.2,226.91,10.91
ORD-010225,2023-02-10,Central,Corporate,Technology,Laptops,3,0.0,280.17,38.64
ORD-000664,2023-02-10,West,Corporate,Office Supplies,Labels,4,0.0,90.2,7.58
ORD-003637,2023-02-10,Central,Home Office,Office Supplies,Art,2,0.15,61.01,4.87
ORD-000119,2023-02-10,South,Home Office,Office Supplies,Labels,4,0.0,33.6,16.74
ORD-008702,2023-02-10,Central,Home Office,Office Supplies,Art,4,0.15,51.12,5.79
ORD-009764,2023-02-10,Central,Corporate,Furniture,Furnishings,3,0.15,172.02,-18.63
ORD-003292,2023-02-10,Central,Corporate,Furniture,Tables,4,0.0,530.14,29.15
ORD-008830,2023-02-10,Central,Corporate,Technology,Accessories,5,0.0,165.45,11.2
ORD-003703,2023-02-10,South,Consumer,Technology,Accessories,4,0.0,75.52,9.62
ORD-011475,2023-02-10,South,Consumer,Technology,Accessories,2,0.0,348.62,50.8
